study	sample	body_site	country
BackhedF_2015	SID544_B	Stool	Sweden
BackhedF_2015	SID544_4M	Stool	Sweden
BackhedF_2015	SID544_12M	Stool	Sweden
BackhedF_2015	SID544_M	Stool	Sweden
BackhedF_2015	SID546_B	Stool	Sweden
BackhedF_2015	SID546_4M	Stool	Sweden
BackhedF_2015	SID546_12M	Stool	Sweden
BackhedF_2015	SID546_M	Stool	Sweden
BackhedF_2015	SID560_B	Stool	Sweden
BackhedF_2015	SID560_4M	Stool	Sweden
BackhedF_2015	SID560_12M	Stool	Sweden
BackhedF_2015	SID560_M	Stool	Sweden
BackhedF_2015	SID565_B	Stool	Sweden
BackhedF_2015	SID565_4M	Stool	Sweden
BackhedF_2015	SID565_12M	Stool	Sweden
BackhedF_2015	SID565_M	Stool	Sweden
BackhedF_2015	SID567_B	Stool	Sweden
BackhedF_2015	SID567_4M	Stool	Sweden
BackhedF_2015	SID567_12M	Stool	Sweden
BackhedF_2015	SID567_M	Stool	Sweden
BackhedF_2015	SID570_B	Stool	Sweden
BackhedF_2015	SID570_4M	Stool	Sweden
BackhedF_2015	SID570_12M	Stool	Sweden
BackhedF_2015	SID570_M	Stool	Sweden
BackhedF_2015	SID590_B	Stool	Sweden
BackhedF_2015	SID590_4M	Stool	Sweden
BackhedF_2015	SID590_12M	Stool	Sweden
BackhedF_2015	SID590_M	Stool	Sweden
BackhedF_2015	SID591_B	Stool	Sweden
BackhedF_2015	SID591_4M	Stool	Sweden
BackhedF_2015	SID591_12M	Stool	Sweden
BackhedF_2015	SID591_M	Stool	Sweden
BackhedF_2015	SID615_B	Stool	Sweden
BackhedF_2015	SID615_4M	Stool	Sweden
BackhedF_2015	SID615_12M	Stool	Sweden
BackhedF_2015	SID615_M	Stool	Sweden
BackhedF_2015	SID624_B	Stool	Sweden
BackhedF_2015	SID624_4M	Stool	Sweden
BackhedF_2015	SID624_12M	Stool	Sweden
BackhedF_2015	SID624_M	Stool	Sweden
BackhedF_2015	SID626_B	Stool	Sweden
BackhedF_2015	SID626_4M	Stool	Sweden
BackhedF_2015	SID626_12M	Stool	Sweden
BackhedF_2015	SID626_M	Stool	Sweden
BackhedF_2015	SID78_B	Stool	Sweden
BackhedF_2015	SID78_4M	Stool	Sweden
BackhedF_2015	SID78_12M	Stool	Sweden
BackhedF_2015	SID78_M	Stool	Sweden
BackhedF_2015	SID130_B	Stool	Sweden
BackhedF_2015	SID130_4M	Stool	Sweden
BackhedF_2015	SID130_12M	Stool	Sweden
BackhedF_2015	SID130_M	Stool	Sweden
BackhedF_2015	SID157_B	Stool	Sweden
BackhedF_2015	SID157_4M	Stool	Sweden
BackhedF_2015	SID157_12M	Stool	Sweden
BackhedF_2015	SID157_M	Stool	Sweden
BackhedF_2015	SID203_B	Stool	Sweden
BackhedF_2015	SID203_4M	Stool	Sweden
BackhedF_2015	SID203_12M	Stool	Sweden
BackhedF_2015	SID203_M	Stool	Sweden
BackhedF_2015	SID240_B	Stool	Sweden
BackhedF_2015	SID240_4M	Stool	Sweden
BackhedF_2015	SID240_12M	Stool	Sweden
BackhedF_2015	SID240_M	Stool	Sweden
BackhedF_2015	SID345_B	Stool	Sweden
BackhedF_2015	SID345_4M	Stool	Sweden
BackhedF_2015	SID345_12M	Stool	Sweden
BackhedF_2015	SID345_M	Stool	Sweden
BackhedF_2015	SID511_B	Stool	Sweden
BackhedF_2015	SID511_4M	Stool	Sweden
BackhedF_2015	SID511_12M	Stool	Sweden
BackhedF_2015	SID511_M	Stool	Sweden
BackhedF_2015	SID577_B	Stool	Sweden
BackhedF_2015	SID577_4M	Stool	Sweden
BackhedF_2015	SID577_12M	Stool	Sweden
BackhedF_2015	SID577_M	Stool	Sweden
BackhedF_2015	SID622_B	Stool	Sweden
BackhedF_2015	SID622_4M	Stool	Sweden
BackhedF_2015	SID622_12M	Stool	Sweden
BackhedF_2015	SID622_M	Stool	Sweden
BackhedF_2015	SID9_B	Stool	Sweden
BackhedF_2015	SID9_4M	Stool	Sweden
BackhedF_2015	SID9_12M	Stool	Sweden
BackhedF_2015	SID9_M	Stool	Sweden
BackhedF_2015	SID180_B	Stool	Sweden
BackhedF_2015	SID180_4M	Stool	Sweden
BackhedF_2015	SID180_M	Stool	Sweden
BackhedF_2015	SID26_B	Stool	Sweden
BackhedF_2015	SID26_4M	Stool	Sweden
BackhedF_2015	SID26_12M	Stool	Sweden
BackhedF_2015	SID26_M	Stool	Sweden
BackhedF_2015	SID275_B	Stool	Sweden
BackhedF_2015	SID275_4M	Stool	Sweden
BackhedF_2015	SID275_12M	Stool	Sweden
BackhedF_2015	SID275_M	Stool	Sweden
BackhedF_2015	SID383_B	Stool	Sweden
BackhedF_2015	SID383_4M	Stool	Sweden
BackhedF_2015	SID383_12M	Stool	Sweden
BackhedF_2015	SID383_M	Stool	Sweden
BackhedF_2015	SID385_B	Stool	Sweden
BackhedF_2015	SID385_4M	Stool	Sweden
BackhedF_2015	SID385_12M	Stool	Sweden
BackhedF_2015	SID385_M	Stool	Sweden
BackhedF_2015	SID387_B	Stool	Sweden
BackhedF_2015	SID387_4M	Stool	Sweden
BackhedF_2015	SID387_12M	Stool	Sweden
BackhedF_2015	SID387_M	Stool	Sweden
BackhedF_2015	SID504_B	Stool	Sweden
BackhedF_2015	SID504_4M	Stool	Sweden
BackhedF_2015	SID504_12M	Stool	Sweden
BackhedF_2015	SID504_M	Stool	Sweden
BackhedF_2015	SID51_B	Stool	Sweden
BackhedF_2015	SID51_4M	Stool	Sweden
BackhedF_2015	SID51_12M	Stool	Sweden
BackhedF_2015	SID51_M	Stool	Sweden
BackhedF_2015	SID527_B	Stool	Sweden
BackhedF_2015	SID527_4M	Stool	Sweden
BackhedF_2015	SID527_12M	Stool	Sweden
BackhedF_2015	SID527_M	Stool	Sweden
BackhedF_2015	SID536_B	Stool	Sweden
BackhedF_2015	SID536_4M	Stool	Sweden
BackhedF_2015	SID536_12M	Stool	Sweden
BackhedF_2015	SID536_M	Stool	Sweden
BackhedF_2015	SID585_B	Stool	Sweden
BackhedF_2015	SID585_4M	Stool	Sweden
BackhedF_2015	SID585_12M	Stool	Sweden
BackhedF_2015	SID585_M	Stool	Sweden
BackhedF_2015	SID633_B	Stool	Sweden
BackhedF_2015	SID633_4M	Stool	Sweden
BackhedF_2015	SID633_12M	Stool	Sweden
BackhedF_2015	SID633_M	Stool	Sweden
BackhedF_2015	SID640_B	Stool	Sweden
BackhedF_2015	SID640_4M	Stool	Sweden
BackhedF_2015	SID640_12M	Stool	Sweden
BackhedF_2015	SID640_M	Stool	Sweden
BackhedF_2015	SID7_B	Stool	Sweden
BackhedF_2015	SID7_4M	Stool	Sweden
BackhedF_2015	SID7_12M	Stool	Sweden
BackhedF_2015	SID7_M	Stool	Sweden
BackhedF_2015	SID180_12M	Stool	Sweden
BackhedF_2015	SID637_4M	Stool	Sweden
BackhedF_2015	SID635_B	Stool	Sweden
BackhedF_2015	SID635_M	Stool	Sweden
BackhedF_2015	SID282_4M	Stool	Sweden
BackhedF_2015	SID637_B	Stool	Sweden
BackhedF_2015	SID637_M	Stool	Sweden
BackhedF_2015	SID637_12M	Stool	Sweden
BackhedF_2015	SID282_12M	Stool	Sweden
BackhedF_2015	SID105_12M	Stool	Sweden
BackhedF_2015	SID635_4M	Stool	Sweden
BackhedF_2015	SID326_4M	Stool	Sweden
BackhedF_2015	SID326_B	Stool	Sweden
BackhedF_2015	SID326_12M	Stool	Sweden
BackhedF_2015	SID326_M	Stool	Sweden
BackhedF_2015	SID566_12M	Stool	Sweden
BackhedF_2015	SID566_M	Stool	Sweden
BackhedF_2015	SID635_12M	Stool	Sweden
BackhedF_2015	SID566_B	Stool	Sweden
BackhedF_2015	SID350_B	Stool	Sweden
BackhedF_2015	SID282_B	Stool	Sweden
BackhedF_2015	SID566_4M	Stool	Sweden
BackhedF_2015	SID282_M	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES13	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES35	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES37	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES39	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES57	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES59	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES63	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES65	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES67	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES47	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES23	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES70	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES21	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES27	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES1	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES3	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES5	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES17	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES19	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES25	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES41	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES43	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES45	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES55	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES7	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES11	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES15	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES29	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES31	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES33	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES61	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES9	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES53	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES49	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES51	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES14	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES36	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES38	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES40	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES58	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES60	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES64	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES66	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES68	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES48	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES24	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES69	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES22	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES28	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES2	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES4	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES6	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES18	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES20	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES26	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES42	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES44	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES46	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES56	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES8	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES12	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES16	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES30	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES32	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES34	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES62	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES10	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES54	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES50	Stool	Sweden
Bengtsson-PalmeJ_2015	TRAVELRES52	Stool	Sweden
KarlssonFH_2013	S112	Stool	Sweden
KarlssonFH_2013	S118	Stool	Sweden
KarlssonFH_2013	S121	Stool	Sweden
KarlssonFH_2013	S127	Stool	Sweden
KarlssonFH_2013	S131	Stool	Sweden
KarlssonFH_2013	S137	Stool	Sweden
KarlssonFH_2013	S141	Stool	Sweden
KarlssonFH_2013	S143	Stool	Sweden
KarlssonFH_2013	S144	Stool	Sweden
KarlssonFH_2013	S146	Stool	Sweden
KarlssonFH_2013	S158	Stool	Sweden
KarlssonFH_2013	S186	Stool	Sweden
KarlssonFH_2013	S187	Stool	Sweden
KarlssonFH_2013	S193	Stool	Sweden
KarlssonFH_2013	S194	Stool	Sweden
KarlssonFH_2013	S195	Stool	Sweden
KarlssonFH_2013	S198	Stool	Sweden
KarlssonFH_2013	S200	Stool	Sweden
KarlssonFH_2013	S205	Stool	Sweden
KarlssonFH_2013	S224	Stool	Sweden
KarlssonFH_2013	S225	Stool	Sweden
KarlssonFH_2013	S227	Stool	Sweden
KarlssonFH_2013	S229	Stool	Sweden
KarlssonFH_2013	S231	Stool	Sweden
KarlssonFH_2013	S239	Stool	Sweden
KarlssonFH_2013	S243	Stool	Sweden
KarlssonFH_2013	S244	Stool	Sweden
KarlssonFH_2013	S248	Stool	Sweden
KarlssonFH_2013	S249	Stool	Sweden
KarlssonFH_2013	S258	Stool	Sweden
KarlssonFH_2013	S263	Stool	Sweden
KarlssonFH_2013	S264	Stool	Sweden
KarlssonFH_2013	S268	Stool	Sweden
KarlssonFH_2013	S269	Stool	Sweden
KarlssonFH_2013	S288	Stool	Sweden
KarlssonFH_2013	S290	Stool	Sweden
KarlssonFH_2013	S297	Stool	Sweden
KarlssonFH_2013	S299	Stool	Sweden
KarlssonFH_2013	S304	Stool	Sweden
KarlssonFH_2013	S305	Stool	Sweden
KarlssonFH_2013	S312	Stool	Sweden
KarlssonFH_2013	S317	Stool	Sweden
KarlssonFH_2013	S327	Stool	Sweden
KarlssonFH_2013	S330	Stool	Sweden
KarlssonFH_2013	S332	Stool	Sweden
KarlssonFH_2013	S334	Stool	Sweden
KarlssonFH_2013	S342	Stool	Sweden
KarlssonFH_2013	S344	Stool	Sweden
KarlssonFH_2013	S347	Stool	Sweden
KarlssonFH_2013	S349	Stool	Sweden
KarlssonFH_2013	S350	Stool	Sweden
KarlssonFH_2013	S353	Stool	Sweden
KarlssonFH_2013	S356	Stool	Sweden
KarlssonFH_2013	S365	Stool	Sweden
KarlssonFH_2013	S370	Stool	Sweden
KarlssonFH_2013	S372	Stool	Sweden
KarlssonFH_2013	S378	Stool	Sweden
KarlssonFH_2013	S380	Stool	Sweden
KarlssonFH_2013	S381	Stool	Sweden
KarlssonFH_2013	S384	Stool	Sweden
KarlssonFH_2013	S389	Stool	Sweden
KarlssonFH_2013	S393	Stool	Sweden
KarlssonFH_2013	S395	Stool	Sweden
KarlssonFH_2013	S397	Stool	Sweden
KarlssonFH_2013	S398	Stool	Sweden
KarlssonFH_2013	S420	Stool	Sweden
KarlssonFH_2013	S421	Stool	Sweden
KarlssonFH_2013	S422	Stool	Sweden
KarlssonFH_2013	S424	Stool	Sweden
KarlssonFH_2013	S432	Stool	Sweden
KarlssonFH_2013	S434	Stool	Sweden
KarlssonFH_2013	S436	Stool	Sweden
KarlssonFH_2013	S439	Stool	Sweden
KarlssonFH_2013	S441	Stool	Sweden
KarlssonFH_2013	S446	Stool	Sweden
KarlssonFH_2013	S451	Stool	Sweden
KarlssonFH_2013	S456	Stool	Sweden
KarlssonFH_2013	S457	Stool	Sweden
KarlssonFH_2013	S458	Stool	Sweden
KarlssonFH_2013	S462	Stool	Sweden
KarlssonFH_2013	S463	Stool	Sweden
KarlssonFH_2013	S470	Stool	Sweden
KarlssonFH_2013	S472	Stool	Sweden
KarlssonFH_2013	S476	Stool	Sweden
KarlssonFH_2013	S478	Stool	Sweden
KarlssonFH_2013	S479	Stool	Sweden
KarlssonFH_2013	S483	Stool	Sweden
KarlssonFH_2013	S484	Stool	Sweden
KarlssonFH_2013	S485	Stool	Sweden
KarlssonFH_2013	S487	Stool	Sweden
KarlssonFH_2013	S488	Stool	Sweden
KarlssonFH_2013	S497	Stool	Sweden
KarlssonFH_2013	S51	Stool	Sweden
KarlssonFH_2013	S517	Stool	Sweden
KarlssonFH_2013	S524	Stool	Sweden
KarlssonFH_2013	S526	Stool	Sweden
KarlssonFH_2013	S529	Stool	Sweden
KarlssonFH_2013	S53	Stool	Sweden
KarlssonFH_2013	S530	Stool	Sweden
KarlssonFH_2013	S536	Stool	Sweden
KarlssonFH_2013	S54	Stool	Sweden
KarlssonFH_2013	S543	Stool	Sweden
KarlssonFH_2013	S547	Stool	Sweden
KarlssonFH_2013	S550	Stool	Sweden
KarlssonFH_2013	S551	Stool	Sweden
KarlssonFH_2013	S552	Stool	Sweden
KarlssonFH_2013	S558	Stool	Sweden
KarlssonFH_2013	S561	Stool	Sweden
KarlssonFH_2013	S577	Stool	Sweden
KarlssonFH_2013	S584	Stool	Sweden
KarlssonFH_2013	S587	Stool	Sweden
KarlssonFH_2013	S59	Stool	Sweden
KarlssonFH_2013	S591	Stool	Sweden
KarlssonFH_2013	S598	Stool	Sweden
KarlssonFH_2013	S60	Stool	Sweden
KarlssonFH_2013	S600	Stool	Sweden
KarlssonFH_2013	S602	Stool	Sweden
KarlssonFH_2013	S614	Stool	Sweden
KarlssonFH_2013	S617	Stool	Sweden
KarlssonFH_2013	S618	Stool	Sweden
KarlssonFH_2013	S628	Stool	Sweden
KarlssonFH_2013	S638	Stool	Sweden
KarlssonFH_2013	S640	Stool	Sweden
KarlssonFH_2013	S643	Stool	Sweden
KarlssonFH_2013	S646	Stool	Sweden
KarlssonFH_2013	S655	Stool	Sweden
KarlssonFH_2013	S77	Stool	Sweden
KarlssonFH_2013	S80	Stool	Sweden
KarlssonFH_2013	S88	Stool	Sweden
KarlssonFH_2013	S92	Stool	Sweden
RampelliS_2015	H1	Stool	Tanzania
RampelliS_2015	H10	Stool	Tanzania
RampelliS_2015	H11	Stool	Tanzania
RampelliS_2015	H12	Stool	Tanzania
RampelliS_2015	H13	Stool	Tanzania
RampelliS_2015	H14	Stool	Tanzania
RampelliS_2015	H15	Stool	Tanzania
RampelliS_2015	H16	Stool	Tanzania
RampelliS_2015	H17	Stool	Tanzania
RampelliS_2015	H18	Stool	Tanzania
RampelliS_2015	H19	Stool	Tanzania
RampelliS_2015	H2	Stool	Tanzania
RampelliS_2015	H20	Stool	Tanzania
RampelliS_2015	H21	Stool	Tanzania
RampelliS_2015	H22	Stool	Tanzania
RampelliS_2015	H23	Stool	Tanzania
RampelliS_2015	H24	Stool	Tanzania
RampelliS_2015	H25	Stool	Tanzania
RampelliS_2015	H26	Stool	Tanzania
RampelliS_2015	H27	Stool	Tanzania
RampelliS_2015	H3	Stool	Tanzania
RampelliS_2015	H4	Stool	Tanzania
RampelliS_2015	H5	Stool	Tanzania
RampelliS_2015	H6	Stool	Tanzania
RampelliS_2015	H7	Stool	Tanzania
RampelliS_2015	H8	Stool	Tanzania
RampelliS_2015	H9	Stool	Tanzania
SmitsSA_2017	TZ_81781	Stool	Tanzania
SmitsSA_2017	TZ_42864	Stool	Tanzania
SmitsSA_2017	TZ_76219	Stool	Tanzania
SmitsSA_2017	TZ_70090	Stool	Tanzania
SmitsSA_2017	TZ_24827	Stool	Tanzania
SmitsSA_2017	TZ_61717	Stool	Tanzania
SmitsSA_2017	TZ_12739	Stool	Tanzania
SmitsSA_2017	TZ_14139	Stool	Tanzania
SmitsSA_2017	TZ_21618	Stool	Tanzania
SmitsSA_2017	TZ_39371	Stool	Tanzania
SmitsSA_2017	TZ_40311	Stool	Tanzania
SmitsSA_2017	TZ_47979	Stool	Tanzania
SmitsSA_2017	TZ_83627	Stool	Tanzania
SmitsSA_2017	TZ_60579	Stool	Tanzania
SmitsSA_2017	TZ_86771	Stool	Tanzania
SmitsSA_2017	TZ_65172	Stool	Tanzania
SmitsSA_2017	TZ_65642	Stool	Tanzania
SmitsSA_2017	TZ_73414	Stool	Tanzania
SmitsSA_2017	TZ_83893	Stool	Tanzania
SmitsSA_2017	TZ_41014	Stool	Tanzania
SmitsSA_2017	TZ_10742	Stool	Tanzania
SmitsSA_2017	TZ_67706	Stool	Tanzania
SmitsSA_2017	TZ_21460	Stool	Tanzania
SmitsSA_2017	TZ_90808	Stool	Tanzania
SmitsSA_2017	TZ_16581	Stool	Tanzania
SmitsSA_2017	TZ_42041	Stool	Tanzania
SmitsSA_2017	TZ_99300	Stool	Tanzania
SmitsSA_2017	TZ_27689	Stool	Tanzania
SmitsSA_2017	TZ_83985	Stool	Tanzania
SmitsSA_2017	TZ_83788	Stool	Tanzania
SmitsSA_2017	TZ_25806	Stool	Tanzania
SmitsSA_2017	TZ_43638	Stool	Tanzania
SmitsSA_2017	TZ_38244	Stool	Tanzania
SmitsSA_2017	TZ_37609	Stool	Tanzania
SmitsSA_2017	TZ_91827	Stool	Tanzania
SmitsSA_2017	TZ_87532	Stool	Tanzania
SmitsSA_2017	TZ_86768	Stool	Tanzania
SmitsSA_2017	TZ_93321	Stool	Tanzania
SmitsSA_2017	TZ_29321	Stool	Tanzania
SmitsSA_2017	TZ_39227	Stool	Tanzania
Castro-NallarE_2015	ES_001	Oral cavity	USA
Castro-NallarE_2015	ES_007	Oral cavity	USA
Castro-NallarE_2015	ES_010	Oral cavity	USA
Castro-NallarE_2015	ES_014	Oral cavity	USA
Castro-NallarE_2015	ES_017	Oral cavity	USA
Castro-NallarE_2015	ES_019	Oral cavity	USA
Castro-NallarE_2015	ES_024	Oral cavity	USA
Castro-NallarE_2015	ES_043	Oral cavity	USA
Castro-NallarE_2015	ES_046	Oral cavity	USA
Castro-NallarE_2015	ES_048	Oral cavity	USA
Castro-NallarE_2015	ES_069	Oral cavity	USA
Castro-NallarE_2015	ES_080	Oral cavity	USA
Castro-NallarE_2015	ES_088	Oral cavity	USA
Castro-NallarE_2015	ES_089	Oral cavity	USA
Castro-NallarE_2015	ES_095	Oral cavity	USA
Castro-NallarE_2015	ES_099	Oral cavity	USA
Castro-NallarE_2015	ES_104	Oral cavity	USA
Castro-NallarE_2015	ES_106	Oral cavity	USA
Castro-NallarE_2015	ES_107	Oral cavity	USA
Castro-NallarE_2015	ES_108	Oral cavity	USA
Castro-NallarE_2015	ES_110	Oral cavity	USA
Castro-NallarE_2015	ES_114	Oral cavity	USA
Castro-NallarE_2015	ES_116	Oral cavity	USA
Castro-NallarE_2015	ES_132	Oral cavity	USA
Castro-NallarE_2015	ES_137	Oral cavity	USA
Castro-NallarE_2015	ES_147	Oral cavity	USA
Castro-NallarE_2015	ES_158	Oral cavity	USA
Castro-NallarE_2015	ES_207	Oral cavity	USA
Castro-NallarE_2015	ES_208	Oral cavity	USA
Castro-NallarE_2015	ES_209	Oral cavity	USA
Castro-NallarE_2015	ES_210	Oral cavity	USA
Castro-NallarE_2015	ES_211	Oral cavity	USA
GeversD_2014	SKBSTL001	Stool	USA
GeversD_2014	SKBSTL002	Stool	USA
GeversD_2014	SKBSTL004	Stool	USA
GeversD_2014	SKBSTL006	Stool	USA
GeversD_2014	SKBSTL007	Stool	USA
GeversD_2014	SKBSTL008	Stool	USA
GeversD_2014	SKBSTL009	Stool	USA
GeversD_2014	SKBSTL010	Stool	USA
GeversD_2014	SKBSTL011	Stool	USA
GeversD_2014	SKBSTL012	Stool	USA
GeversD_2014	SKBSTL013	Stool	USA
GeversD_2014	SKBSTL014	Stool	USA
GeversD_2014	SKBSTL015	Stool	USA
GeversD_2014	SKBSTL016	Stool	USA
GeversD_2014	SKBSTL017	Stool	USA
GeversD_2014	SKBSTL018	Stool	USA
GeversD_2014	SKBSTL019	Stool	USA
GeversD_2014	SKBSTL021	Stool	USA
GeversD_2014	SKBSTL023	Stool	USA
GeversD_2014	SKBSTL024	Stool	USA
GeversD_2014	SKBSTL025	Stool	USA
GeversD_2014	SKBSTL026	Stool	USA
GeversD_2014	SKBSTL027	Stool	USA
GeversD_2014	SKBSTL028	Stool	USA
GeversD_2014	SKBSTL031	Stool	USA
GeversD_2014	SKBSTL033	Stool	USA
GeversD_2014	SKBSTL034	Stool	USA
GeversD_2014	SKBSTL035	Stool	USA
GeversD_2014	SKBSTL036	Stool	USA
GeversD_2014	SKBSTL038	Stool	USA
GeversD_2014	SKBSTL040	Stool	USA
GeversD_2014	SKBSTL041	Stool	USA
GeversD_2014	SKBSTL042	Stool	USA
GeversD_2014	SKBSTL043	Stool	USA
GeversD_2014	SKBSTL059	Stool	USA
GeversD_2014	SKBSTL060	Stool	USA
GeversD_2014	SKBSTL061	Stool	USA
GeversD_2014	SKBSTL062	Stool	USA
GeversD_2014	SKBSTL063	Stool	USA
GeversD_2014	SKBSTL064	Stool	USA
GeversD_2014	SKBSTL065	Stool	USA
GeversD_2014	SKBSTL066	Stool	USA
GeversD_2014	SKBSTL067	Stool	USA
GeversD_2014	SKBSTL068	Stool	USA
GeversD_2014	SKBSTL069	Stool	USA
GeversD_2014	SKSTL0001	Stool	USA
GeversD_2014	SKSTL0003	Stool	USA
GeversD_2014	SKSTL0004	Stool	USA
GeversD_2014	SKSTL0005	Stool	USA
GeversD_2014	SKSTL0006	Stool	USA
HanniganGD_2017	MG100199	Stool	USA
HanniganGD_2017	MG100186	Stool	USA
HanniganGD_2017	MG100184	Stool	USA
HanniganGD_2017	MG100182	Stool	USA
HanniganGD_2017	MG100180	Stool	USA
HanniganGD_2017	MG100179	Stool	USA
HanniganGD_2017	MG100178	Stool	USA
HanniganGD_2017	MG100177	Stool	USA
HanniganGD_2017	MG100176	Stool	USA
HanniganGD_2017	MG100175	Stool	USA
HanniganGD_2017	MG100174	Stool	USA
HanniganGD_2017	MG100173	Stool	USA
HanniganGD_2017	MG100172	Stool	USA
HanniganGD_2017	MG100171	Stool	USA
HanniganGD_2017	MG100170	Stool	USA
HanniganGD_2017	MG100169	Stool	USA
HanniganGD_2017	MG100168	Stool	USA
HanniganGD_2017	MG100167	Stool	USA
HanniganGD_2017	MG100166	Stool	USA
HanniganGD_2017	MG100165	Stool	USA
HanniganGD_2017	MG100164	Stool	USA
HanniganGD_2017	MG100163	Stool	USA
HanniganGD_2017	MG100162	Stool	USA
HanniganGD_2017	MG100161	Stool	USA
HanniganGD_2017	MG100159	Stool	USA
HanniganGD_2017	MG100158	Stool	USA
HanniganGD_2017	MG100157	Stool	USA
HanniganGD_2017	MG100156	Stool	USA
HanniganGD_2017	MG100155	Stool	USA
HanniganGD_2017	MG100151	Stool	USA
HanniganGD_2017	MG100149	Stool	USA
HanniganGD_2017	MG100148	Stool	USA
HanniganGD_2017	MG100147	Stool	USA
HanniganGD_2017	MG100146	Stool	USA
HanniganGD_2017	MG100145	Stool	USA
HanniganGD_2017	MG100144	Stool	USA
HanniganGD_2017	MG100143	Stool	USA
HanniganGD_2017	MG100141	Stool	USA
HanniganGD_2017	MG100140	Stool	USA
HanniganGD_2017	MG100139	Stool	USA
